Household_ID,Cluster_ID,Province,District,Area_Type,Habitat_Type,Dwelling_Type,Sleeping_Rooms,Dwelling_Owner,Occupancy_Status,Dwelling_Value_RWF,Estimated_Rent,Actual_Rent_Paid,Own_Residential_House,How_Acquired_House,Main_Water_Source,Distance_Water_Source_m,Time_To_Water_Source_min,Drinking_Water_Source,Water_Insufficiency_4weeks,Rainwater_Harvesting,Connected_To_Grid,Main_Lighting_Source,Electricity_Bill_RWF,Has_Internet,Cook_Stove_Type,Cooking_Fuel_Primary,Cooking_Location,Garbage_Disposal,Toilet_Type,Toilet_Shared,Environmental_Disaster,Wall_Material,Roof_Material,Floor_Material,Floor_Area_sqm,Own_Livestock,Cattle,Goats,Sheep,Pigs,Poultry,Consumption_Quintile,HH_Weight,Population_Weight,Extreme_Poverty,Poverty_Rate,Welfare_Category,Strata_ID,Rent_Final,Value_Per_Sqm,Rent_Per_Sqm,Room_Density,Internet_Flag,Urban_Flag,Value_Per_Room,Rent_Value_Ratio
302455,10274,Southern,Gisagara,Rural,Dispersed/Isolated housing,House occupied by one household,2,Head,Owner occupied,500000,4000,,,Constructed,Unprotected spring,800,30,Unprotected spring,"Yes, at least once",Ditch,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Firewood,"In dwelling, not in  sleeping area",Thrown in the household?s fields or bushes,Pit latrine without constructed floor slab,No,No,Tree trunks with mud,Metal sheets/corrugated iron,Beaten earth,23.43,Yes,0,0,0,0,0,Q2,214.8185703,859.274292,Non Extreme Poor,Non Poor,Non Poor,222,4000,21340.16219,170.7212975,0.085360649,0,0,250000,0.008
302456,10274,Southern,Gisagara,Rural,Umudugudu (Planned rural settlement),House occupied by one household,3,Spouse with head,Owner occupied,3000000,15000,,,Constructed,Unprotected spring,800,30,Unprotected spring,"Yes, at least once",No measures,1,Electricity from National Grid (EUCL),1000,Yes,Three stone/Traditional stove,Firewood,Outdoors,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Mud bricks,Metal sheets/corrugated iron,Beaten earth,37.85,Yes,1,0,0,0,0,Q3,214.8185703,1288.911377,Non Extreme Poor,Non Poor,Non Poor,222,15000,79260.23778,396.3011889,0.079260238,1,0,1000000,0.005
302457,10274,Southern,Gisagara,Rural,Umudugudu (Planned rural settlement),House occupied by one household,2,Spouse with head,Owner occupied,1000000,3000,,,Constructed,Protected well,2000,60,Protected well,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Improved cooking stove,Straw/shrub/grass (udushari).,In a veranda (roofed platform with at least two open sides),Compost heap on own property,Ventilated improved pit (VIP) latrine,No,Yes,Mud bricks with cement,Metal sheets/corrugated iron,Beaten earth,42,Yes,1,1,0,0,2,Q2,214.8185703,859.274292,Non Extreme Poor,Non Poor,Non Poor,222,3000,23809.52381,71.42857143,0.047619048,0,0,500000,0.003
302458,10274,Southern,Gisagara,Rural,Dispersed/Isolated housing,House occupied by one household,2,Spouse with head,Owner occupied,800000,4000,,,Received as gift,Protected well,1800,60,Protected well,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Improved cooking stove,Straw/shrub/grass (udushari).,"In dwelling, not in  sleeping area",Compost heap on own property,No toilet /Bush/Field,,Yes,Tree trunks with  mud and cement,Metal sheets/corrugated iron,Beaten earth,30,Yes,0,1,0,0,0,Q1,214.8185703,1718.548584,1,1,Severaly Poor,222,4000,26666.66667,133.3333333,0.066666667,0,0,400000,0.005
302459,10274,Southern,Gisagara,Rural,Umudugudu (Planned rural settlement),House occupied by one household,3,Spouse with head,Owner occupied,2500000,10000,,,Bought,Protected well,1900,70,Protected well,"No, always sufficient",Ditch,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Straw/shrub/grass (udushari).,"In dwelling, not in  sleeping area",Compost heap on own property,Pit Latrine with constructed floor slab,No,Yes,Tree trunks with mud,Local clay tiles,Beaten earth,31.27,Yes,0,0,0,0,2,Q1,214.8185703,1074.092896,Non Extreme Poor,1,Moderately poor,222,10000,79948.83275,319.795331,0.095938599,0,0,833333.3333,0.004
302460,10274,Southern,Gisagara,Rural,Umudugudu (Planned rural settlement),House occupied by one household,2,Head,Owner occupied,800000,4000,,,Constructed,Protected spring,800,30,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Improved cooking stove,Firewood,"In dwelling, not in  sleeping area",Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,No,No,Mud bricks,Metal sheets/corrugated iron,Beaten earth,35.34,Yes,1,0,0,0,0,Q1,214.8185703,859.274292,Non Extreme Poor,1,Moderately poor,222,4000,22637.23826,113.1861913,0.056593096,0,0,400000,0.005
302461,10275,Southern,Gisagara,Urban,Umudugudu (Planned rural settlement),House occupied by one household,2,Head,Owner occupied,200000,5000,,,Constructed,Public tap/standpipe,300,15,Public tap/standpipe,"No, always sufficient",No measures,1,Electricity from National Grid (EUCL),500,No,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,Yes,No,Tree trunks with  mud and cement,Metal sheets/corrugated iron,Cement,35,No,,,,,,Q4,191.9774011,191.9774017,Non Extreme Poor,Non Poor,Non Poor,221,5000,5714.285714,142.8571429,0.057142857,0,1,100000,0.025
302462,10275,Southern,Gisagara,Urban,Dispersed/Isolated housing,House occupied by one household,2,Spouse with head,Owner occupied,200000,4000,,,Constructed,Protected spring,800,30,Protected spring,"Yes, at least once",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Firewood,Outdoors,Thrown in the household?s fields or bushes,Pit latrine without constructed floor slab,No,Yes,Tree trunks with mud,Local clay tiles,Beaten earth,18.34,Yes,1,0,0,0,1,Q1,191.9774011,959.8870239,Non Extreme Poor,1,Moderately poor,221,4000,10905.12541,218.1025082,0.109051254,0,1,100000,0.02
302463,10275,Southern,Gisagara,Urban,Umudugudu (Planned rural settlement),House occupied by one household,2,Relative,Dwelling provided free of charge,1500000,4000,,No,,Public tap/standpipe,90,3,Public tap/standpipe,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Straw/shrub/grass (udushari).,"In dwelling, not in  sleeping area",Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,No,Yes,Tree trunks with mud,Local clay tiles,Beaten earth,44.02,Yes,0,1,0,0,0,Q1,191.9774011,959.8870239,Non Extreme Poor,1,Moderately poor,221,4000,34075.42026,90.86778737,0.045433894,0,1,750000,0.002666667
302464,10275,Southern,Gisagara,Urban,Dispersed/Isolated housing,House occupied by one household,1,Relative,Dwelling provided free of charge,1500000,3000,,No,,Public tap/standpipe,100,3,Public tap/standpipe,"No, always sufficient",Ditch,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Straw/shrub/grass (udushari).,"In dwelling, not in  sleeping area",Compost heap on own property,Pit latrine without constructed floor slab,No,No,Tree trunks with mud,Local clay tiles,Beaten earth,19.4,No,,,,,,Q1,191.9774011,383.9548035,1,1,Severaly Poor,221,3000,77319.58763,154.6391753,0.051546392,0,1,1500000,0.002
302465,10275,Southern,Gisagara,Urban,Umudugudu (Planned rural settlement),House occupied by one household,2,Spouse with head,Owner occupied,2000000,10000,,,Constructed,Protected spring,1600,50,Protected spring,"Yes, at least once",Ditch,,Standalone solar system,0,Yes,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Mud bricks,Metal sheets/corrugated iron,Beaten earth,20.39,Yes,2,0,0,1,0,Q3,191.9774011,767.9096069,Non Extreme Poor,Non Poor,Non Poor,221,10000,98087.29769,490.4364885,0.098087298,1,1,1000000,0.005
302466,10275,Southern,Gisagara,Urban,Umudugudu (Planned rural settlement),House occupied by one household,4,Spouse with head,Owner occupied,800000,4000,,,Constructed,Protected spring,700,40,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,Yes,Improved cooking stove,Firewood,In a separate dwelling,Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,No,Yes,Tree trunks with  mud and cement,Local clay tiles,Beaten earth,42,Yes,0,3,0,0,3,Q1,191.9774011,1535.819214,Non Extreme Poor,1,Moderately poor,221,4000,19047.61905,95.23809524,0.095238095,1,1,200000,0.005
302467,10275,Southern,Gisagara,Urban,Umudugudu (Planned rural settlement),House occupied by one household,2,Head,Owner occupied,800000,6000,,,Constructed,Protected spring,1200,40,Protected spring,"No, always sufficient",Ditch,,Standalone solar system,0,No,Improved cooking stove,Firewood,Outdoors,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Tree trunks with mud,Metal sheets/corrugated iron,Beaten earth,46.73,Yes,0,0,0,0,2,Q1,191.9774011,959.8870239,Non Extreme Poor,1,Moderately poor,221,6000,17119.62337,128.3971753,0.042799058,0,1,400000,0.0075
302468,10275,Southern,Gisagara,Urban,Umudugudu (Planned rural settlement),House occupied by one household,2,Spouse with head,Owner occupied,1500000,8000,,,Constructed,Public tap/standpipe,500,15,Public tap/standpipe,"No, always sufficient",Ditch,,Standalone solar system,0,No,Improved cooking stove,Straw/shrub/grass (udushari).,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,Yes,No,Tree trunks with mud,Metal sheets/corrugated iron,Dung hardened,32,Yes,2,4,0,0,15,Q4,191.9774011,959.8870239,Non Extreme Poor,Non Poor,Non Poor,221,8000,46875,250,0.0625,0,1,750000,0.005333333
302469,10275,Southern,Gisagara,Urban,Umudugudu (Planned rural settlement),House occupied by one household,4,Spouse with head,Owner occupied,1800000,5000,,,Constructed,Protected spring,700,35,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Improved cooking stove,Firewood,In a separate dwelling,Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,No,No,Tree trunks with  mud and cement,Metal sheets/corrugated iron,Cement,42,Yes,2,5,0,2,7,Q3,191.9774011,1535.819214,Non Extreme Poor,Non Poor,Non Poor,221,5000,42857.14286,119.047619,0.095238095,0,1,450000,0.002777778
302470,10276,Southern,Gisagara,Rural,Dispersed/Isolated housing,House occupied by one household,2,Spouse with head,Owner occupied,450000,4000,,,Constructed,Protected spring,1600,50,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Straw/shrub/grass (udushari).,"In dwelling, not in  sleeping area",Thrown in the household?s fields or bushes,Pit latrine without constructed floor slab,No,No,Tree trunks with  mud and cement,Local clay tiles,Beaten earth,26,Yes,2,4,0,0,0,Q1,195.9950033,1175.969971,1,1,Severaly Poor,222,4000,17307.69231,153.8461538,0.076923077,0,0,225000,0.008888889
302471,10276,Southern,Gisagara,Rural,Umudugudu (Planned rural settlement),House occupied by one household,3,Spouse with head,Owner occupied,800000,10000,,,Constructed,Protected spring,850,30,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,Yes,Improved cooking stove,Straw/shrub/grass (udushari).,"In dwelling, not in  sleeping area",Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Local clay tiles,Beaten earth,42,Yes,1,1,0,1,1,Q3,195.9950033,979.9750366,Non Extreme Poor,Non Poor,Non Poor,222,10000,19047.61905,238.0952381,0.071428571,1,0,266666.6667,0.0125
302472,10276,Southern,Gisagara,Rural,Dispersed/Isolated housing,House occupied by one household,2,Non relative,Tenancy (renting),1500000,,0,No,,Protected well,1200,50,Protected well,"Yes, at least once",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Firewood,"In dwelling, not in  sleeping area",Compost heap on own property,No toilet /Bush/Field,,Yes,Tree trunks with mud,Local clay tiles,Beaten earth,29.7,No,,,,,,Q2,195.9950033,587.9849854,Non Extreme Poor,Non Poor,Non Poor,222,0,50505.05051,0,0.067340067,0,0,750000,0
302473,10276,Southern,Gisagara,Rural,Umudugudu (Planned rural settlement),House occupied by one household,2,Spouse with head,Owner occupied,600000,5000,,,Constructed,Protected spring,1600,50,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Straw/shrub/grass (udushari).,"In dwelling, not in  sleeping area",Compost heap on own property,Pit Latrine with constructed floor slab,No,Yes,Mud bricks with cement,Local clay tiles,Beaten earth,24,Yes,1,0,0,1,1,Q1,195.9950033,1371.964966,Non Extreme Poor,1,Moderately poor,222,5000,25000,208.3333333,0.083333333,0,0,300000,0.008333333
302474,10276,Southern,Gisagara,Rural,Umudugudu (Planned rural settlement),House occupied by one household,2,Head,Owner occupied,550000,4000,,,Constructed,Protected spring,700,50,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Tree trunks with  mud and cement,Local clay tiles,Beaten earth,20,Yes,0,1,0,1,0,Q5,195.9950033,195.9950104,Non Extreme Poor,Non Poor,Non Poor,222,4000,27500,200,0.1,0,0,275000,0.007272727
302475,10276,Southern,Gisagara,Rural,Umudugudu (Planned rural settlement),House occupied by one household,3,Spouse with head,Owner occupied,350000,3000,,,Constructed,Protected spring,600,45,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Firewood,"In dwelling, not in  sleeping area",Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Tree trunks with  mud and cement,Local clay tiles,Beaten earth,56,Yes,0,1,0,1,3,Q2,195.9950033,1175.969971,Non Extreme Poor,Non Poor,Non Poor,222,3000,6250,53.57142857,0.053571429,0,0,116666.6667,0.008571429
302476,10276,Southern,Gisagara,Rural,Dispersed/Isolated housing,House occupied by one household,2,Head,Owner occupied,150000,2000,,,Constructed,Protected spring,800,45,Protected spring,"No, always sufficient",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Three stone/Traditional stove,Firewood,"In dwelling, in a sleeping area",Thrown in the household?s fields or bushes,Pit latrine without constructed floor slab,Yes,No,Tree trunks with  mud and cement,Local clay tiles,Beaten earth,10,No,,,,,,Q2,195.9950033,391.9900208,Non Extreme Poor,Non Poor,Non Poor,222,2000,15000,200,0.2,0,0,75000,0.013333333
302477,10276,Southern,Gisagara,Rural,Umudugudu (Planned rural settlement),House occupied by one household,3,Head,Owner occupied,1500000,5000,,,Bought,Protected well,1600,60,Protected well,"Yes, at least once",No measures,1,Electricity from National Grid (EUCL),1000,No,Three stone/Traditional stove,Straw/shrub/grass (udushari).,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Tree trunks with  mud and cement,Metal sheets/corrugated iron,Beaten earth,35.76,Yes,0,1,0,0,3,Q2,195.9950033,587.9849854,Non Extreme Poor,Non Poor,Non Poor,222,5000,41946.30872,139.8210291,0.083892617,0,0,500000,0.003333333
302478,10276,Southern,Gisagara,Rural,Umudugudu (Planned rural settlement),House occupied by one household,4,Spouse with head,Owner occupied,3000000,15000,,,Constructed,Protected well,1600,60,Protected well,"Yes, at least once",No measures,1,Electricity from National Grid (EUCL),1000,Yes,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Tree trunks with  mud and cement,Local clay tiles,Beaten earth,45.9,Yes,1,1,0,1,0,Q3,195.9950033,1175.969971,Non Extreme Poor,Non Poor,Non Poor,222,15000,65359.47712,326.7973856,0.087145969,1,0,750000,0.005
302479,10277,Southern,Gisagara,Rural,Umudugudu (Planned rural settlement),House occupied by multiple Households,1,Non relative,Tenancy (renting),1500000,,4000,No,,Public tap/standpipe,40,2,Public tap/standpipe,"Yes, at least once",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Improved cooking stove,Straw/shrub/grass (udushari).,"In dwelling, not in  sleeping area",Publicly managed refuse area,Pit Latrine with constructed floor slab,Yes,No,Tree trunks with  mud and cement,Local clay tiles,Beaten earth,14.8,Yes,0,0,0,0,0,Q2,197.6359366,197.6359406,Non Extreme Poor,1,Moderately poor,222,4000,101351.3514,270.2702703,0.067567568,0,0,1500000,0.002666667
302480,10277,Southern,Gisagara,Rural,Umudugudu (Planned rural settlement),House occupied by one household,1,Non relative,Tenancy (renting),1500000,,5000,No,,Public tap/standpipe,850,30,Public tap/standpipe,"Yes, at least once",No measures,1,Electricity from National Grid (EUCL),500,No,Three stone/Traditional stove,Straw/shrub/grass (udushari).,"In dwelling, not in  sleeping area",Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,Yes,No,Mud bricks with cement,Local clay tiles,Beaten earth,46.62,No,,,,,,Q1,197.6359366,592.9078369,Non Extreme Poor,1,Moderately poor,222,5000,32175.03218,107.2501073,0.021450021,0,0,1500000,0.003333333
302481,10277,Southern,Gisagara,Rural,Umudugudu (Planned rural settlement),House occupied by one household,4,Spouse with head,Owner occupied,700000,5000,,,Constructed,Public tap/standpipe,500,30,Public tap/standpipe,"Yes, at least once",No measures,1,Electricity from National Grid (EUCL),1000,No,Improved cooking stove,Firewood,In a separate dwelling,Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Tree trunks with mud,Local clay tiles,Beaten earth,27,No,,,,,,Q2,197.6359366,988.1796875,Non Extreme Poor,1,Moderately poor,222,5000,25925.92593,185.1851852,0.148148148,0,0,175000,0.007142857
302482,10277,Southern,Gisagara,Rural,Umudugudu (Planned rural settlement),House occupied by one household,2,Head,Owner occupied,800000,6000,,,Constructed,Public tap/standpipe,80,5,Public tap/standpipe,"Yes, at least once",No measures,1,Electricity from National Grid (EUCL),500,No,Three stone/Traditional stove,Firewood,"In dwelling, not in  sleeping area",Compost heap on own property,Pit Latrine with constructed floor slab,No,No,Tree trunks with mud,Local clay tiles,Beaten earth,50,Yes,1,1,0,0,1,Q2,197.6359366,988.1796875,Non Extreme Poor,Non Poor,Non Poor,222,6000,16000,120,0.04,0,0,400000,0.0075
